1.948E+14	0.6352	0
1.948E+14	0.6298	0
1.948E+14	0.6245	0
1.948E+14	0.6191	0
1.948E+14	0.6136	0
1.947E+14	0.6081	0
1.947E+14	0.6026	0
1.947E+14	0.5971	0
1.947E+14	0.5916	0
1.947E+14	0.586	0
1.947E+14	0.5804	0
1.947E+14	0.5747	0
1.947E+14	0.5691	0
1.946E+14	0.5634	0
1.946E+14	0.5577	0
1.946E+14	0.5519	0
1.946E+14	0.5462	0
1.946E+14	0.5404	0
1.946E+14	0.5346	0
1.946E+14	0.5287	0
1.946E+14	0.5229	0
1.945E+14	0.517	0
1.945E+14	0.5111	0
1.945E+14	0.5051	0
1.945E+14	0.4992	0
1.945E+14	0.4932	0
1.945E+14	0.4872	0
1.945E+14	0.4812	0
1.945E+14	0.4751	0
1.944E+14	0.4691	0
1.944E+14	0.463	0
1.944E+14	0.4568	0
1.944E+14	0.4507	0
1.944E+14	0.4446	0
1.944E+14	0.4384	0
1.944E+14	0.4322	0
1.944E+14	0.426	0
1.943E+14	0.4197	0
1.943E+14	0.4135	0
1.943E+14	0.4072	0
1.943E+14	0.4009	0
1.943E+14	0.3946	0
1.943E+14	0.3883	0
1.943E+14	0.382	0
1.943E+14	0.3756	0
1.942E+14	0.3692	0
1.942E+14	0.3628	0
1.942E+14	0.3564	0
1.942E+14	0.35	0
1.942E+14	0.3435	0
1.942E+14	0.3371	0
1.942E+14	0.3306	0
1.941E+14	0.3241	0
1.941E+14	0.3176	0
1.941E+14	0.3111	0
1.941E+14	0.3046	0
1.941E+14	0.298	0
1.941E+14	0.2915	0
1.941E+14	0.2849	0
1.941E+14	0.2783	0
1.940E+14	0.2717	0
1.940E+14	0.2651	0
1.940E+14	0.2585	0
1.940E+14	0.2519	0
1.940E+14	0.2452	0
1.940E+14	0.2386	0
1.940E+14	0.2319	0
1.940E+14	0.2253	0
1.939E+14	0.2186	0
1.939E+14	0.2119	0
1.939E+14	0.2052	0
1.939E+14	0.1985	0
1.939E+14	0.1918	0
1.939E+14	0.1851	0
1.939E+14	0.1783	0
1.939E+14	0.1716	0
1.938E+14	0.1648	0
1.938E+14	0.1581	0
1.938E+14	0.1513	0
1.938E+14	0.1446	0
1.938E+14	0.1378	0
1.938E+14	0.131	0
1.938E+14	0.1242	0
1.938E+14	0.1174	0
1.937E+14	0.1106	0
1.937E+14	0.1038	0
1.937E+14	0.097	0
1.937E+14	0.0902	0
1.937E+14	0.0834	0
1.937E+14	0.0766	0
1.937E+14	0.0698	0
1.937E+14	0.063	0
1.936E+14	0.0562	0
1.936E+14	0.0494	0
1.936E+14	0.0425	0
1.936E+14	0.0357	0
1.936E+14	0.0289	0
1.936E+14	0.0221	0
1.936E+14	0.0152	0
1.936E+14	0.0084	0
1.935E+14	0.0016	0
1.935E+14	0.0052	0
1.935E+14	0.012	0
1.935E+14	0.0189	0
1.935E+14	0.0257	0
1.935E+14	0.0325	0
1.935E+14	0.0393	0
1.935E+14	0.0461	0
1.934E+14	0.0529	0
1.934E+14	0.0597	0
1.934E+14	0.0665	0
1.934E+14	0.0733	0
1.934E+14	0.0801	0
1.934E+14	0.0869	0
1.934E+14	0.0937	0
1.934E+14	0.1005	0
1.933E+14	0.1072	0
1.933E+14	0.114	0
1.933E+14	0.1208	0
1.933E+14	0.1275	0
1.933E+14	0.1343	0
1.933E+14	0.141	0
1.933E+14	0.1477	0
1.933E+14	0.1545	0
1.932E+14	0.1612	0
1.932E+14	0.1679	0
1.932E+14	0.1746	0
1.932E+14	0.1813	0
1.932E+14	0.188	0
1.932E+14	0.1946	0
1.932E+14	0.2013	0
1.932E+14	0.208	0
1.931E+14	0.2146	0
1.931E+14	0.2212	0
1.931E+14	0.2278	0
1.931E+14	0.2345	0
1.931E+14	0.241	0
1.931E+14	0.2476	0
1.931E+14	0.2542	0
1.931E+14	0.2608	0
1.931E+14	0.2673	0
1.930E+14	0.2738	0
1.930E+14	0.2804	0
1.930E+14	0.2869	0
1.930E+14	0.2934	0
1.930E+14	0.2998	0
1.930E+14	0.3063	0
1.930E+14	0.3128	0
1.930E+14	0.3192	0
1.929E+14	0.3256	0
1.929E+14	0.332	0
1.929E+14	0.3384	0
1.929E+14	0.3448	0
1.929E+14	0.3511	0
1.929E+14	0.3575	0
1.929E+14	0.3638	0
1.929E+14	0.3701	0
1.928E+14	0.3764	0
1.928E+14	0.3826	0
1.928E+14	0.3889	0
1.928E+14	0.3951	0
1.928E+14	0.4013	0
1.928E+14	0.4075	0
1.928E+14	0.4137	0
1.928E+14	0.4198	0
1.927E+14	0.426	0
1.927E+14	0.4321	0
1.927E+14	0.4382	0
1.927E+14	0.4442	0
1.927E+14	0.4503	0
1.927E+14	0.4563	0
1.927E+14	0.4623	0
1.927E+14	0.4683	0
1.926E+14	0.4743	0
1.926E+14	0.4802	0
1.926E+14	0.4861	0
1.926E+14	0.492	0
1.926E+14	0.4979	0
1.926E+14	0.5037	0
1.926E+14	0.5095	0
1.926E+14	0.5153	0
1.925E+14	0.5211	0
1.925E+14	0.5269	0
1.925E+14	0.5326	0
1.925E+14	0.5383	0
1.925E+14	0.544	0
1.925E+14	0.5496	0
1.925E+14	0.5552	0
1.925E+14	0.5608	0
1.924E+14	0.5664	0
1.924E+14	0.572	0
1.924E+14	0.5775	0
1.924E+14	0.583	0
1.924E+14	0.5884	0
1.924E+14	0.5939	0
1.924E+14	0.5993	0
1.924E+14	0.6047	0
1.923E+14	0.61	0
1.923E+14	0.6153	0
1.923E+14	0.6206	0
1.923E+14	0.6259	0
