1.948E+14	0.0626	0
1.948E+14	0.0696	0
1.948E+14	0.0767	0
1.948E+14	0.0837	0
1.948E+14	0.0907	0
1.947E+14	0.0978	0
1.947E+14	0.1048	0
1.947E+14	0.1118	0
1.947E+14	0.1188	0
1.947E+14	0.1258	0
1.947E+14	0.1328	0
1.947E+14	0.1398	0
1.947E+14	0.1468	0
1.946E+14	0.1537	0
1.946E+14	0.1607	0
1.946E+14	0.1676	0
1.946E+14	0.1746	0
1.946E+14	0.1815	0
1.946E+14	0.1884	0
1.946E+14	0.1954	0
1.946E+14	0.2023	0
1.945E+14	0.2092	0
1.945E+14	0.216	0
1.945E+14	0.2229	0
1.945E+14	0.2298	0
1.945E+14	0.2366	0
1.945E+14	0.2434	0
1.945E+14	0.2503	0
1.945E+14	0.2571	0
1.944E+14	0.2639	0
1.944E+14	0.2706	0
1.944E+14	0.2774	0
1.944E+14	0.2842	0
1.944E+14	0.2909	0
1.944E+14	0.2976	0
1.944E+14	0.3043	0
1.944E+14	0.311	0
1.943E+14	0.3177	0
1.943E+14	0.3243	0
1.943E+14	0.331	0
1.943E+14	0.3376	0
1.943E+14	0.3442	0
1.943E+14	0.3508	0
1.943E+14	0.3574	0
1.943E+14	0.3639	0
1.942E+14	0.3704	0
1.942E+14	0.377	0
1.942E+14	0.3835	0
1.942E+14	0.3899	0
1.942E+14	0.3964	0
1.942E+14	0.4028	0
1.942E+14	0.4092	0
1.941E+14	0.4156	0
1.941E+14	0.422	0
1.941E+14	0.4283	0
1.941E+14	0.4347	0
1.941E+14	0.441	0
1.941E+14	0.4473	0
1.941E+14	0.4535	0
1.941E+14	0.4597	0
1.940E+14	0.466	0
1.940E+14	0.4721	0
1.940E+14	0.4783	0
1.940E+14	0.4845	0
1.940E+14	0.4906	0
1.940E+14	0.4967	0
1.940E+14	0.5027	0
1.940E+14	0.5088	0
1.939E+14	0.5148	0
1.939E+14	0.5208	0
1.939E+14	0.5267	0
1.939E+14	0.5327	0
1.939E+14	0.5386	0
1.939E+14	0.5445	0
1.939E+14	0.5503	0
1.939E+14	0.5561	0
1.938E+14	0.5619	0
1.938E+14	0.5677	0
1.938E+14	0.5735	0
1.938E+14	0.5792	0
1.938E+14	0.5849	0
1.938E+14	0.5905	0
1.938E+14	0.5961	0
1.938E+14	0.6017	0
1.937E+14	0.6073	0
1.937E+14	0.6128	0
1.937E+14	0.6183	0
1.937E+14	0.6238	0
1.937E+14	0.6293	0
1.937E+14	0.6347	0
1.937E+14	0.6401	0
1.937E+14	0.6454	0
1.936E+14	0.6507	0
1.936E+14	0.656	0
1.936E+14	0.6613	0
1.936E+14	0.6665	0
1.936E+14	0.6717	0
1.936E+14	0.6768	0
1.936E+14	0.6819	0
1.936E+14	0.687	0
1.935E+14	0.6921	0
1.935E+14	0.6971	0
1.935E+14	0.7021	0
1.935E+14	0.707	0
1.935E+14	0.7119	0
1.935E+14	0.7168	0
1.935E+14	0.7216	0
1.935E+14	0.7265	0
1.934E+14	0.7312	0
1.934E+14	0.736	0
1.934E+14	0.7407	0
1.934E+14	0.7453	0
1.934E+14	0.7499	0
1.934E+14	0.7545	0
1.934E+14	0.7591	0
1.934E+14	0.7636	0
1.933E+14	0.7681	0
1.933E+14	0.7725	0
1.933E+14	0.7769	0
1.933E+14	0.7813	0
1.933E+14	0.7856	0
1.933E+14	0.7899	0
1.933E+14	0.7941	0
1.933E+14	0.7983	0
1.932E+14	0.8025	0
1.932E+14	0.8066	0
1.932E+14	0.8107	0
1.932E+14	0.8148	0
1.932E+14	0.8188	0
1.932E+14	0.8227	0
1.932E+14	0.8267	0
1.932E+14	0.8306	0
1.931E+14	0.8344	0
1.931E+14	0.8382	0
1.931E+14	0.842	0
1.931E+14	0.8457	0
1.931E+14	0.8494	0
1.931E+14	0.853	0
1.931E+14	0.8566	0
1.931E+14	0.8602	0
1.931E+14	0.8637	0
1.930E+14	0.8672	0
1.930E+14	0.8706	0
1.930E+14	0.874	0
1.930E+14	0.8774	0
1.930E+14	0.8807	0
1.930E+14	0.8839	0
1.930E+14	0.8871	0
1.930E+14	0.8903	0
1.929E+14	0.8935	0
1.929E+14	0.8966	0
1.929E+14	0.8996	0
1.929E+14	0.9026	0
1.929E+14	0.9056	0
1.929E+14	0.9085	0
1.929E+14	0.9114	0
1.929E+14	0.9142	0
1.928E+14	0.917	0
1.928E+14	0.9197	0
1.928E+14	0.9224	0
1.928E+14	0.9251	0
1.928E+14	0.9277	0
1.928E+14	0.9302	0
1.928E+14	0.9327	0
1.928E+14	0.9352	0
1.927E+14	0.9376	0
1.927E+14	0.94	0
1.927E+14	0.9424	0
1.927E+14	0.9446	0
1.927E+14	0.9469	0
1.927E+14	0.9491	0
1.927E+14	0.9512	0
1.927E+14	0.9534	0
1.926E+14	0.9554	0
1.926E+14	0.9574	0
1.926E+14	0.9594	0
1.926E+14	0.9613	0
1.926E+14	0.9632	0
1.926E+14	0.965	0
1.926E+14	0.9668	0
1.926E+14	0.9686	0
1.925E+14	0.9703	0
1.925E+14	0.9719	0
1.925E+14	0.9735	0
1.925E+14	0.9751	0
1.925E+14	0.9766	0
1.925E+14	0.978	0
1.925E+14	0.9795	0
1.925E+14	0.9808	0
1.924E+14	0.9821	0
1.924E+14	0.9834	0
1.924E+14	0.9846	0
1.924E+14	0.9858	0
1.924E+14	0.987	0
1.924E+14	0.988	0
1.924E+14	0.9891	0
1.924E+14	0.9901	0
1.923E+14	0.991	0
1.923E+14	0.9919	0
1.923E+14	0.9928	0
1.923E+14	0.9936	0
