("port 2","X",1,"port 1",1,"transmission")
 1.930947947948e+014 1.000000000000e+000 0.000000000000e+000
 1.930948948949e+014 1.000000000000e+000 0.000000000000e+000
 1.930949949950e+014 1.000000000000e+000 0.000000000000e+000
 1.930950950951e+014 1.000000000000e+000 0.000000000000e+000
 1.930951951952e+014 1.000000000000e+000 0.000000000000e+000
 1.930952952953e+014 1.000000000000e+000 0.000000000000e+000
 1.930953953954e+014 1.000000000000e+000 0.000000000000e+000
 1.930954954955e+014 1.000000000000e+000 0.000000000000e+000
 1.930955955956e+014 1.000000000000e+000 0.000000000000e+000
 1.930956956957e+014 1.000000000000e+000 0.000000000000e+000
 1.930957957958e+014 1.000000000000e+000 0.000000000000e+000
 1.930958958959e+014 1.000000000000e+000 0.000000000000e+000
 1.930959959960e+014 1.000000000000e+000 0.000000000000e+000
 1.930960960961e+014 1.000000000000e+000 0.000000000000e+000
 1.930961961962e+014 1.000000000000e+000 0.000000000000e+000
 1.930962962963e+014 1.000000000000e+000 0.000000000000e+000
 1.930963963964e+014 1.000000000000e+000 0.000000000000e+000
 1.930964964965e+014 1.000000000000e+000 0.000000000000e+000
 1.930965965966e+014 1.000000000000e+000 0.000000000000e+000
 1.930966966967e+014 1.000000000000e+000 0.000000000000e+000
 1.930967967968e+014 1.000000000000e+000 0.000000000000e+000
 1.930968968969e+014 1.000000000000e+000 0.000000000000e+000
 1.930969969970e+014 1.000000000000e+000 0.000000000000e+000
 1.930970970971e+014 1.000000000000e+000 0.000000000000e+000
 1.930971971972e+014 1.000000000000e+000 0.000000000000e+000
 1.930972972973e+014 1.000000000000e+000 0.000000000000e+000
 1.930973973974e+014 1.000000000000e+000 0.000000000000e+000
 1.930974974975e+014 1.000000000000e+000 0.000000000000e+000
 1.930975975976e+014 1.000000000000e+000 0.000000000000e+000
 1.930976976977e+014 1.000000000000e+000 0.000000000000e+000
 1.930977977978e+014 1.000000000000e+000 0.000000000000e+000
 1.930978978979e+014 1.000000000000e+000 0.000000000000e+000
 1.930979979980e+014 1.000000000000e+000 0.000000000000e+000
 1.930980980981e+014 1.000000000000e+000 0.000000000000e+000
 1.930981981982e+014 1.000000000000e+000 0.000000000000e+000
 1.930982982983e+014 1.000000000000e+000 0.000000000000e+000
 1.930983983984e+014 1.000000000000e+000 0.000000000000e+000
 1.930984984985e+014 1.000000000000e+000 0.000000000000e+000
 1.930985985986e+014 1.000000000000e+000 0.000000000000e+000
 1.930986986987e+014 1.000000000000e+000 0.000000000000e+000
 1.930987987988e+014 1.000000000000e+000 0.000000000000e+000
 1.930988988989e+014 1.000000000000e+000 0.000000000000e+000
 1.930989989990e+014 1.000000000000e+000 0.000000000000e+000
 1.930990990991e+014 1.000000000000e+000 0.000000000000e+000
 1.930991991992e+014 1.000000000000e+000 0.000000000000e+000
 1.930992992993e+014 1.000000000000e+000 0.000000000000e+000
 1.930993993994e+014 1.000000000000e+000 0.000000000000e+000
 1.930994994995e+014 1.000000000000e+000 0.000000000000e+000
 1.930995995996e+014 1.000000000000e+000 0.000000000000e+000
 1.930996996997e+014 1.000000000000e+000 0.000000000000e+000
 1.930997997998e+014 1.000000000000e+000 0.000000000000e+000
 1.930998998999e+014 1.000000000000e+000 0.000000000000e+000
 1.931000000000e+014 1.000000000000e+000 0.000000000000e+000
 1.931001001001e+014 1.000000000000e+000 0.000000000000e+000
 1.931002002002e+014 1.000000000000e+000 0.000000000000e+000
 1.931003003003e+014 1.000000000000e+000 0.000000000000e+000
 1.931004004004e+014 1.000000000000e+000 0.000000000000e+000
 1.931005005005e+014 1.000000000000e+000 0.000000000000e+000
 1.931006006006e+014 1.000000000000e+000 0.000000000000e+000
 1.931007007007e+014 1.000000000000e+000 0.000000000000e+000
 1.931008008008e+014 1.000000000000e+000 0.000000000000e+000
 1.931009009009e+014 1.000000000000e+000 0.000000000000e+000
 1.931010010010e+014 1.000000000000e+000 0.000000000000e+000
 1.931011011011e+014 1.000000000000e+000 0.000000000000e+000
 1.931012012012e+014 1.000000000000e+000 0.000000000000e+000
 1.931013013013e+014 1.000000000000e+000 0.000000000000e+000
 1.931014014014e+014 1.000000000000e+000 0.000000000000e+000
 1.931015015015e+014 1.000000000000e+000 0.000000000000e+000
 1.931016016016e+014 1.000000000000e+000 0.000000000000e+000
 1.931017017017e+014 1.000000000000e+000 0.000000000000e+000
 1.931018018018e+014 1.000000000000e+000 0.000000000000e+000
 1.931019019019e+014 1.000000000000e+000 0.000000000000e+000
 1.931020020020e+014 1.000000000000e+000 0.000000000000e+000
 1.931021021021e+014 1.000000000000e+000 0.000000000000e+000
 1.931022022022e+014 1.000000000000e+000 0.000000000000e+000
 1.931023023023e+014 1.000000000000e+000 0.000000000000e+000
 1.931024024024e+014 1.000000000000e+000 0.000000000000e+000
 1.931025025025e+014 1.000000000000e+000 0.000000000000e+000
 1.931026026026e+014 1.000000000000e+000 0.000000000000e+000
 1.931027027027e+014 1.000000000000e+000 0.000000000000e+000
 1.931028028028e+014 1.000000000000e+000 0.000000000000e+000
 1.931029029029e+014 1.000000000000e+000 0.000000000000e+000
 1.931030030030e+014 1.000000000000e+000 0.000000000000e+000
 1.931031031031e+014 1.000000000000e+000 0.000000000000e+000
 1.931032032032e+014 1.000000000000e+000 0.000000000000e+000
 1.931033033033e+014 1.000000000000e+000 0.000000000000e+000
 1.931034034034e+014 1.000000000000e+000 0.000000000000e+000
 1.931035035035e+014 1.000000000000e+000 0.000000000000e+000
 1.931036036036e+014 1.000000000000e+000 0.000000000000e+000
 1.931037037037e+014 1.000000000000e+000 0.000000000000e+000
 1.931038038038e+014 1.000000000000e+000 0.000000000000e+000
 1.931039039039e+014 1.000000000000e+000 0.000000000000e+000
 1.931040040040e+014 1.000000000000e+000 0.000000000000e+000
 1.931041041041e+014 1.000000000000e+000 0.000000000000e+000
 1.931042042042e+014 1.000000000000e+000 0.000000000000e+000
 1.931043043043e+014 1.000000000000e+000 0.000000000000e+000
 1.931044044044e+014 1.000000000000e+000 0.000000000000e+000
 1.931045045045e+014 1.000000000000e+000 0.000000000000e+000
 1.931046046046e+014 1.000000000000e+000 0.000000000000e+000
 1.931047047047e+014 1.000000000000e+000 0.000000000000e+000
 1.931048048048e+014 1.000000000000e+000 0.000000000000e+000
 1.931049049049e+014 1.000000000000e+000 0.000000000000e+000
 1.931050050050e+014 1.000000000000e+000 0.000000000000e+000
 1.931051051051e+014 1.000000000000e+000 0.000000000000e+000
 1.931052052052e+014 1.000000000000e+000 0.000000000000e+000
 1.931053053053e+014 1.000000000000e+000 0.000000000000e+000
 1.931054054054e+014 1.000000000000e+000 0.000000000000e+000
 1.931055055055e+014 1.000000000000e+000 0.000000000000e+000
 1.931056056056e+014 1.000000000000e+000 0.000000000000e+000
 1.931057057057e+014 1.000000000000e+000 0.000000000000e+000
 1.931058058058e+014 1.000000000000e+000 0.000000000000e+000
 1.931059059059e+014 1.000000000000e+000 0.000000000000e+000
 1.931060060060e+014 1.000000000000e+000 0.000000000000e+000
 1.931061061061e+014 1.000000000000e+000 0.000000000000e+000
 1.931062062062e+014 1.000000000000e+000 0.000000000000e+000
 1.931063063063e+014 1.000000000000e+000 0.000000000000e+000
 1.931064064064e+014 1.000000000000e+000 0.000000000000e+000
 1.931065065065e+014 1.000000000000e+000 0.000000000000e+000
 1.931066066066e+014 1.000000000000e+000 0.000000000000e+000
 1.931067067067e+014 1.000000000000e+000 0.000000000000e+000
 1.931068068068e+014 1.000000000000e+000 0.000000000000e+000
 1.931069069069e+014 1.000000000000e+000 0.000000000000e+000
 1.931070070070e+014 1.000000000000e+000 0.000000000000e+000
 1.931071071071e+014 1.000000000000e+000 0.000000000000e+000
 1.931072072072e+014 1.000000000000e+000 0.000000000000e+000
 1.931073073073e+014 1.000000000000e+000 0.000000000000e+000
 1.931074074074e+014 1.000000000000e+000 0.000000000000e+000
 1.931075075075e+014 1.000000000000e+000 0.000000000000e+000
 1.931076076076e+014 1.000000000000e+000 0.000000000000e+000
 1.931077077077e+014 1.000000000000e+000 0.000000000000e+000
 1.931078078078e+014 1.000000000000e+000 0.000000000000e+000
 1.931079079079e+014 1.000000000000e+000 0.000000000000e+000
 1.931080080080e+014 1.000000000000e+000 0.000000000000e+000
 1.931081081081e+014 1.000000000000e+000 0.000000000000e+000
 1.931082082082e+014 1.000000000000e+000 0.000000000000e+000
 1.931083083083e+014 1.000000000000e+000 0.000000000000e+000
 1.931084084084e+014 1.000000000000e+000 0.000000000000e+000
 1.931085085085e+014 1.000000000000e+000 0.000000000000e+000
 1.931086086086e+014 1.000000000000e+000 0.000000000000e+000
 1.931087087087e+014 1.000000000000e+000 0.000000000000e+000
 1.931088088088e+014 1.000000000000e+000 0.000000000000e+000
 1.931089089089e+014 1.000000000000e+000 0.000000000000e+000
 1.931090090090e+014 1.000000000000e+000 0.000000000000e+000
 1.931091091091e+014 1.000000000000e+000 0.000000000000e+000
 1.931092092092e+014 1.000000000000e+000 0.000000000000e+000
 1.931093093093e+014 1.000000000000e+000 0.000000000000e+000
 1.931094094094e+014 1.000000000000e+000 0.000000000000e+000
 1.931095095095e+014 1.000000000000e+000 0.000000000000e+000
 1.931096096096e+014 1.000000000000e+000 0.000000000000e+000
 1.931097097097e+014 1.000000000000e+000 0.000000000000e+000
 1.931098098098e+014 1.000000000000e+000 0.000000000000e+000
 1.931099099099e+014 1.000000000000e+000 0.000000000000e+000
 1.931100100100e+014 1.000000000000e+000 0.000000000000e+000
 1.931101101101e+014 1.000000000000e+000 0.000000000000e+000
 1.931102102102e+014 1.000000000000e+000 0.000000000000e+000
 1.931103103103e+014 1.000000000000e+000 0.000000000000e+000
 1.931104104104e+014 1.000000000000e+000 0.000000000000e+000
 1.931105105105e+014 1.000000000000e+000 0.000000000000e+000
 1.931106106106e+014 1.000000000000e+000 0.000000000000e+000
 1.931107107107e+014 1.000000000000e+000 0.000000000000e+000
 1.931108108108e+014 1.000000000000e+000 0.000000000000e+000
 1.931109109109e+014 1.000000000000e+000 0.000000000000e+000
 1.931110110110e+014 1.000000000000e+000 0.000000000000e+000
 1.931111111111e+014 1.000000000000e+000 0.000000000000e+000
 1.931112112112e+014 1.000000000000e+000 0.000000000000e+000
 1.931113113113e+014 1.000000000000e+000 0.000000000000e+000
 1.931114114114e+014 1.000000000000e+000 0.000000000000e+000
 1.931115115115e+014 1.000000000000e+000 0.000000000000e+000
 1.931116116116e+014 1.000000000000e+000 0.000000000000e+000
 1.931117117117e+014 1.000000000000e+000 0.000000000000e+000
 1.931118118118e+014 1.000000000000e+000 0.000000000000e+000
 1.931119119119e+014 1.000000000000e+000 0.000000000000e+000
 1.931120120120e+014 1.000000000000e+000 0.000000000000e+000
 1.931121121121e+014 1.000000000000e+000 0.000000000000e+000
 1.931122122122e+014 1.000000000000e+000 0.000000000000e+000
 1.931123123123e+014 1.000000000000e+000 0.000000000000e+000
 1.931124124124e+014 1.000000000000e+000 0.000000000000e+000
 1.931125125125e+014 1.000000000000e+000 0.000000000000e+000
 1.931126126126e+014 1.000000000000e+000 0.000000000000e+000
 1.931127127127e+014 1.000000000000e+000 0.000000000000e+000
 1.931128128128e+014 1.000000000000e+000 0.000000000000e+000
 1.931129129129e+014 1.000000000000e+000 0.000000000000e+000
 1.931130130130e+014 1.000000000000e+000 0.000000000000e+000
 1.931131131131e+014 1.000000000000e+000 0.000000000000e+000
 1.931132132132e+014 1.000000000000e+000 0.000000000000e+000
 1.931133133133e+014 1.000000000000e+000 0.000000000000e+000
 1.931134134134e+014 1.000000000000e+000 0.000000000000e+000
 1.931135135135e+014 1.000000000000e+000 0.000000000000e+000
 1.931136136136e+014 1.000000000000e+000 0.000000000000e+000
 1.931137137137e+014 1.000000000000e+000 0.000000000000e+000
 1.931138138138e+014 1.000000000000e+000 0.000000000000e+000
 1.931139139139e+014 1.000000000000e+000 0.000000000000e+000
 1.931140140140e+014 1.000000000000e+000 0.000000000000e+000
 1.931141141141e+014 1.000000000000e+000 0.000000000000e+000
 1.931142142142e+014 1.000000000000e+000 0.000000000000e+000
 1.931143143143e+014 1.000000000000e+000 0.000000000000e+000
 1.931144144144e+014 1.000000000000e+000 0.000000000000e+000
 1.931145145145e+014 1.000000000000e+000 0.000000000000e+000
 1.931146146146e+014 1.000000000000e+000 0.000000000000e+000
 1.931147147147e+014 1.000000000000e+000 0.000000000000e+000
 1.931148148148e+014 1.000000000000e+000 0.000000000000e+000
 1.931149149149e+014 1.000000000000e+000 0.000000000000e+000
 1.931150150150e+014 1.000000000000e+000 0.000000000000e+000
 1.931151151151e+014 1.000000000000e+000 0.000000000000e+000
 1.931152152152e+014 1.000000000000e+000 0.000000000000e+000
 1.931153153153e+014 1.000000000000e+000 0.000000000000e+000
 1.931154154154e+014 1.000000000000e+000 0.000000000000e+000
 1.931155155155e+014 1.000000000000e+000 0.000000000000e+000
 1.931156156156e+014 1.000000000000e+000 0.000000000000e+000
 1.931157157157e+014 1.000000000000e+000 0.000000000000e+000
 1.931158158158e+014 1.000000000000e+000 0.000000000000e+000
 1.931159159159e+014 1.000000000000e+000 0.000000000000e+000
 1.931160160160e+014 1.000000000000e+000 0.000000000000e+000
 1.931161161161e+014 1.000000000000e+000 0.000000000000e+000
 1.931162162162e+014 1.000000000000e+000 0.000000000000e+000
 1.931163163163e+014 1.000000000000e+000 0.000000000000e+000
 1.931164164164e+014 1.000000000000e+000 0.000000000000e+000
 1.931165165165e+014 1.000000000000e+000 0.000000000000e+000
 1.931166166166e+014 1.000000000000e+000 0.000000000000e+000
 1.931167167167e+014 1.000000000000e+000 0.000000000000e+000
 1.931168168168e+014 1.000000000000e+000 0.000000000000e+000
 1.931169169169e+014 1.000000000000e+000 0.000000000000e+000
 1.931170170170e+014 1.000000000000e+000 0.000000000000e+000
 1.931171171171e+014 1.000000000000e+000 0.000000000000e+000
 1.931172172172e+014 1.000000000000e+000 0.000000000000e+000
 1.931173173173e+014 1.000000000000e+000 0.000000000000e+000
 1.931174174174e+014 1.000000000000e+000 0.000000000000e+000
 1.931175175175e+014 1.000000000000e+000 0.000000000000e+000
 1.931176176176e+014 1.000000000000e+000 0.000000000000e+000
 1.931177177177e+014 1.000000000000e+000 0.000000000000e+000
 1.931178178178e+014 1.000000000000e+000 0.000000000000e+000
 1.931179179179e+014 1.000000000000e+000 0.000000000000e+000
 1.931180180180e+014 1.000000000000e+000 0.000000000000e+000
 1.931181181181e+014 1.000000000000e+000 0.000000000000e+000
 1.931182182182e+014 1.000000000000e+000 0.000000000000e+000
 1.931183183183e+014 1.000000000000e+000 0.000000000000e+000
 1.931184184184e+014 1.000000000000e+000 0.000000000000e+000
 1.931185185185e+014 1.000000000000e+000 0.000000000000e+000
 1.931186186186e+014 1.000000000000e+000 0.000000000000e+000
 1.931187187187e+014 1.000000000000e+000 0.000000000000e+000
 1.931188188188e+014 1.000000000000e+000 0.000000000000e+000
 1.931189189189e+014 1.000000000000e+000 0.000000000000e+000
 1.931190190190e+014 1.000000000000e+000 0.000000000000e+000
 1.931191191191e+014 1.000000000000e+000 0.000000000000e+000
 1.931192192192e+014 1.000000000000e+000 0.000000000000e+000
 1.931193193193e+014 1.000000000000e+000 0.000000000000e+000
 1.931194194194e+014 1.000000000000e+000 0.000000000000e+000
 1.931195195195e+014 1.000000000000e+000 0.000000000000e+000
 1.931196196196e+014 1.000000000000e+000 0.000000000000e+000
 1.931197197197e+014 1.000000000000e+000 0.000000000000e+000
 1.931198198198e+014 1.000000000000e+000 0.000000000000e+000
 1.931199199199e+014 1.000000000000e+000 0.000000000000e+000
 1.931200200200e+014 1.000000000000e+000 0.000000000000e+000
 1.931201201201e+014 1.000000000000e+000 0.000000000000e+000
 1.931202202202e+014 1.000000000000e+000 0.000000000000e+000
 1.931203203203e+014 1.000000000000e+000 0.000000000000e+000
 1.931204204204e+014 1.000000000000e+000 0.000000000000e+000
 1.931205205205e+014 1.000000000000e+000 0.000000000000e+000
 1.931206206206e+014 1.000000000000e+000 0.000000000000e+000
 1.931207207207e+014 1.000000000000e+000 0.000000000000e+000
 1.931208208208e+014 1.000000000000e+000 0.000000000000e+000
 1.931209209209e+014 1.000000000000e+000 0.000000000000e+000
 1.931210210210e+014 1.000000000000e+000 0.000000000000e+000
 1.931211211211e+014 1.000000000000e+000 0.000000000000e+000
 1.931212212212e+014 1.000000000000e+000 0.000000000000e+000
 1.931213213213e+014 1.000000000000e+000 0.000000000000e+000
 1.931214214214e+014 1.000000000000e+000 0.000000000000e+000
 1.931215215215e+014 1.000000000000e+000 0.000000000000e+000
 1.931216216216e+014 1.000000000000e+000 0.000000000000e+000
 1.931217217217e+014 1.000000000000e+000 0.000000000000e+000
 1.931218218218e+014 1.000000000000e+000 0.000000000000e+000
 1.931219219219e+014 1.000000000000e+000 0.000000000000e+000
 1.931220220220e+014 1.000000000000e+000 0.000000000000e+000
 1.931221221221e+014 1.000000000000e+000 0.000000000000e+000
 1.931222222222e+014 1.000000000000e+000 0.000000000000e+000
 1.931223223223e+014 1.000000000000e+000 0.000000000000e+000
 1.931224224224e+014 1.000000000000e+000 0.000000000000e+000
 1.931225225225e+014 1.000000000000e+000 0.000000000000e+000
 1.931226226226e+014 1.000000000000e+000 0.000000000000e+000
 1.931227227227e+014 1.000000000000e+000 0.000000000000e+000
 1.931228228228e+014 1.000000000000e+000 0.000000000000e+000
 1.931229229229e+014 1.000000000000e+000 0.000000000000e+000
 1.931230230230e+014 1.000000000000e+000 0.000000000000e+000
 1.931231231231e+014 1.000000000000e+000 0.000000000000e+000
 1.931232232232e+014 1.000000000000e+000 0.000000000000e+000
 1.931233233233e+014 1.000000000000e+000 0.000000000000e+000
 1.931234234234e+014 1.000000000000e+000 0.000000000000e+000
 1.931235235235e+014 1.000000000000e+000 0.000000000000e+000
 1.931236236236e+014 1.000000000000e+000 0.000000000000e+000
 1.931237237237e+014 1.000000000000e+000 0.000000000000e+000
 1.931238238238e+014 1.000000000000e+000 0.000000000000e+000
 1.931239239239e+014 1.000000000000e+000 0.000000000000e+000
 1.931240240240e+014 1.000000000000e+000 0.000000000000e+000
 1.931241241241e+014 1.000000000000e+000 0.000000000000e+000
 1.931242242242e+014 1.000000000000e+000 0.000000000000e+000
 1.931243243243e+014 1.000000000000e+000 0.000000000000e+000
 1.931244244244e+014 1.000000000000e+000 0.000000000000e+000
 1.931245245245e+014 1.000000000000e+000 0.000000000000e+000
 1.931246246246e+014 1.000000000000e+000 0.000000000000e+000
 1.931247247247e+014 1.000000000000e+000 0.000000000000e+000
 1.931248248248e+014 1.000000000000e+000 0.000000000000e+000
 1.931249249249e+014 1.000000000000e+000 0.000000000000e+000
 1.931250250250e+014 1.000000000000e+000 0.000000000000e+000
 1.931251251251e+014 1.000000000000e+000 0.000000000000e+000
 1.931252252252e+014 1.000000000000e+000 0.000000000000e+000
 1.931253253253e+014 1.000000000000e+000 0.000000000000e+000
 1.931254254254e+014 1.000000000000e+000 0.000000000000e+000
 1.931255255255e+014 1.000000000000e+000 0.000000000000e+000
 1.931256256256e+014 1.000000000000e+000 0.000000000000e+000
 1.931257257257e+014 1.000000000000e+000 0.000000000000e+000
 1.931258258258e+014 1.000000000000e+000 0.000000000000e+000
 1.931259259259e+014 1.000000000000e+000 0.000000000000e+000
 1.931260260260e+014 1.000000000000e+000 0.000000000000e+000
 1.931261261261e+014 1.000000000000e+000 0.000000000000e+000
 1.931262262262e+014 1.000000000000e+000 0.000000000000e+000
 1.931263263263e+014 1.000000000000e+000 0.000000000000e+000
 1.931264264264e+014 1.000000000000e+000 0.000000000000e+000
 1.931265265265e+014 1.000000000000e+000 0.000000000000e+000
 1.931266266266e+014 1.000000000000e+000 0.000000000000e+000
 1.931267267267e+014 1.000000000000e+000 0.000000000000e+000
 1.931268268268e+014 1.000000000000e+000 0.000000000000e+000
 1.931269269269e+014 1.000000000000e+000 0.000000000000e+000
 1.931270270270e+014 1.000000000000e+000 0.000000000000e+000
 1.931271271271e+014 1.000000000000e+000 0.000000000000e+000
 1.931272272272e+014 1.000000000000e+000 0.000000000000e+000
 1.931273273273e+014 1.000000000000e+000 0.000000000000e+000
 1.931274274274e+014 1.000000000000e+000 0.000000000000e+000
 1.931275275275e+014 1.000000000000e+000 0.000000000000e+000
 1.931276276276e+014 1.000000000000e+000 0.000000000000e+000
 1.931277277277e+014 1.000000000000e+000 0.000000000000e+000
 1.931278278278e+014 1.000000000000e+000 0.000000000000e+000
 1.931279279279e+014 1.000000000000e+000 0.000000000000e+000
 1.931280280280e+014 1.000000000000e+000 0.000000000000e+000
 1.931281281281e+014 1.000000000000e+000 0.000000000000e+000
 1.931282282282e+014 1.000000000000e+000 0.000000000000e+000
 1.931283283283e+014 1.000000000000e+000 0.000000000000e+000
 1.931284284284e+014 1.000000000000e+000 0.000000000000e+000
 1.931285285285e+014 1.000000000000e+000 0.000000000000e+000
 1.931286286286e+014 1.000000000000e+000 0.000000000000e+000
 1.931287287287e+014 1.000000000000e+000 0.000000000000e+000
 1.931288288288e+014 1.000000000000e+000 0.000000000000e+000
 1.931289289289e+014 1.000000000000e+000 0.000000000000e+000
 1.931290290290e+014 1.000000000000e+000 0.000000000000e+000
 1.931291291291e+014 1.000000000000e+000 0.000000000000e+000
 1.931292292292e+014 1.000000000000e+000 0.000000000000e+000
 1.931293293293e+014 1.000000000000e+000 0.000000000000e+000
 1.931294294294e+014 1.000000000000e+000 0.000000000000e+000
 1.931295295295e+014 1.000000000000e+000 0.000000000000e+000
 1.931296296296e+014 1.000000000000e+000 0.000000000000e+000
 1.931297297297e+014 1.000000000000e+000 0.000000000000e+000
 1.931298298298e+014 1.000000000000e+000 0.000000000000e+000
 1.931299299299e+014 1.000000000000e+000 0.000000000000e+000
 1.931300300300e+014 1.000000000000e+000 0.000000000000e+000
 1.931301301301e+014 1.000000000000e+000 0.000000000000e+000
 1.931302302302e+014 1.000000000000e+000 0.000000000000e+000
 1.931303303303e+014 1.000000000000e+000 0.000000000000e+000
 1.931304304304e+014 1.000000000000e+000 0.000000000000e+000
 1.931305305305e+014 1.000000000000e+000 0.000000000000e+000
 1.931306306306e+014 1.000000000000e+000 0.000000000000e+000
 1.931307307307e+014 1.000000000000e+000 0.000000000000e+000
 1.931308308308e+014 1.000000000000e+000 0.000000000000e+000
 1.931309309309e+014 1.000000000000e+000 0.000000000000e+000
 1.931310310310e+014 1.000000000000e+000 0.000000000000e+000
 1.931311311311e+014 1.000000000000e+000 0.000000000000e+000
 1.931312312312e+014 1.000000000000e+000 0.000000000000e+000
 1.931313313313e+014 1.000000000000e+000 0.000000000000e+000
 1.931314314314e+014 1.000000000000e+000 0.000000000000e+000
 1.931315315315e+014 1.000000000000e+000 0.000000000000e+000
 1.931316316316e+014 1.000000000000e+000 0.000000000000e+000
 1.931317317317e+014 1.000000000000e+000 0.000000000000e+000
 1.931318318318e+014 1.000000000000e+000 0.000000000000e+000
 1.931319319319e+014 1.000000000000e+000 0.000000000000e+000
 1.931320320320e+014 1.000000000000e+000 0.000000000000e+000
 1.931321321321e+014 1.000000000000e+000 0.000000000000e+000
 1.931322322322e+014 1.000000000000e+000 0.000000000000e+000
 1.931323323323e+014 1.000000000000e+000 0.000000000000e+000
 1.931324324324e+014 1.000000000000e+000 0.000000000000e+000
 1.931325325325e+014 1.000000000000e+000 0.000000000000e+000
 1.931326326326e+014 1.000000000000e+000 0.000000000000e+000
 1.931327327327e+014 1.000000000000e+000 0.000000000000e+000
 1.931328328328e+014 1.000000000000e+000 0.000000000000e+000
 1.931329329329e+014 1.000000000000e+000 0.000000000000e+000
 1.931330330330e+014 1.000000000000e+000 0.000000000000e+000
 1.931331331331e+014 1.000000000000e+000 0.000000000000e+000
 1.931332332332e+014 1.000000000000e+000 0.000000000000e+000
 1.931333333333e+014 1.000000000000e+000 0.000000000000e+000
 1.931334334334e+014 1.000000000000e+000 0.000000000000e+000
 1.931335335335e+014 1.000000000000e+000 0.000000000000e+000
 1.931336336336e+014 1.000000000000e+000 0.000000000000e+000
 1.931337337337e+014 1.000000000000e+000 0.000000000000e+000
 1.931338338338e+014 1.000000000000e+000 0.000000000000e+000
 1.931339339339e+014 1.000000000000e+000 0.000000000000e+000
 1.931340340340e+014 1.000000000000e+000 0.000000000000e+000
 1.931341341341e+014 1.000000000000e+000 0.000000000000e+000
 1.931342342342e+014 1.000000000000e+000 0.000000000000e+000
 1.931343343343e+014 1.000000000000e+000 0.000000000000e+000
 1.931344344344e+014 1.000000000000e+000 0.000000000000e+000
 1.931345345345e+014 1.000000000000e+000 0.000000000000e+000
 1.931346346346e+014 1.000000000000e+000 0.000000000000e+000
 1.931347347347e+014 1.000000000000e+000 0.000000000000e+000
 1.931348348348e+014 1.000000000000e+000 0.000000000000e+000
 1.931349349349e+014 1.000000000000e+000 0.000000000000e+000
 1.931350350350e+014 1.000000000000e+000 0.000000000000e+000
 1.931351351351e+014 1.000000000000e+000 0.000000000000e+000
 1.931352352352e+014 1.000000000000e+000 0.000000000000e+000
 1.931353353353e+014 1.000000000000e+000 0.000000000000e+000
 1.931354354354e+014 1.000000000000e+000 0.000000000000e+000
 1.931355355355e+014 1.000000000000e+000 0.000000000000e+000
 1.931356356356e+014 1.000000000000e+000 0.000000000000e+000
 1.931357357357e+014 1.000000000000e+000 0.000000000000e+000
 1.931358358358e+014 1.000000000000e+000 0.000000000000e+000
 1.931359359359e+014 1.000000000000e+000 0.000000000000e+000
 1.931360360360e+014 1.000000000000e+000 0.000000000000e+000
 1.931361361361e+014 1.000000000000e+000 0.000000000000e+000
 1.931362362362e+014 1.000000000000e+000 0.000000000000e+000
 1.931363363363e+014 1.000000000000e+000 0.000000000000e+000
 1.931364364364e+014 1.000000000000e+000 0.000000000000e+000
 1.931365365365e+014 1.000000000000e+000 0.000000000000e+000
 1.931366366366e+014 1.000000000000e+000 0.000000000000e+000
 1.931367367367e+014 1.000000000000e+000 0.000000000000e+000
 1.931368368368e+014 1.000000000000e+000 0.000000000000e+000
 1.931369369369e+014 1.000000000000e+000 0.000000000000e+000
 1.931370370370e+014 1.000000000000e+000 0.000000000000e+000
 1.931371371371e+014 1.000000000000e+000 0.000000000000e+000
 1.931372372372e+014 1.000000000000e+000 0.000000000000e+000
 1.931373373373e+014 1.000000000000e+000 0.000000000000e+000
 1.931374374374e+014 1.000000000000e+000 0.000000000000e+000
 1.931375375375e+014 1.000000000000e+000 0.000000000000e+000
 1.931376376376e+014 1.000000000000e+000 0.000000000000e+000
 1.931377377377e+014 1.000000000000e+000 0.000000000000e+000
 1.931378378378e+014 1.000000000000e+000 0.000000000000e+000
 1.931379379379e+014 1.000000000000e+000 0.000000000000e+000
 1.931380380380e+014 1.000000000000e+000 0.000000000000e+000
 1.931381381381e+014 1.000000000000e+000 0.000000000000e+000
 1.931382382382e+014 1.000000000000e+000 0.000000000000e+000
 1.931383383383e+014 1.000000000000e+000 0.000000000000e+000
 1.931384384384e+014 1.000000000000e+000 0.000000000000e+000
 1.931385385385e+014 1.000000000000e+000 0.000000000000e+000
 1.931386386386e+014 1.000000000000e+000 0.000000000000e+000
 1.931387387387e+014 1.000000000000e+000 0.000000000000e+000
 1.931388388388e+014 1.000000000000e+000 0.000000000000e+000
 1.931389389389e+014 1.000000000000e+000 0.000000000000e+000
 1.931390390390e+014 1.000000000000e+000 0.000000000000e+000
 1.931391391391e+014 1.000000000000e+000 0.000000000000e+000
 1.931392392392e+014 1.000000000000e+000 0.000000000000e+000
 1.931393393393e+014 1.000000000000e+000 0.000000000000e+000
 1.931394394394e+014 1.000000000000e+000 0.000000000000e+000
 1.931395395395e+014 1.000000000000e+000 0.000000000000e+000
 1.931396396396e+014 1.000000000000e+000 0.000000000000e+000
 1.931397397397e+014 1.000000000000e+000 0.000000000000e+000
